Source,year,month,month total,treat1,post1,treat2,post2,treat3,post3,count_citizens,income,population,unemployment rate,excahnge rate,Visa,Asia,North_America,South_America,Africa,Europe,Oceania
Argentina,2017,9,35,0,1,0,1,0,1,3038,14398.35877,44054616.00 ,8.40%,12.74 ,1 ,0,0,1,0,0,0
Brazil,2014,11,1,0,0,0,0,0,0,4984,12026.61939,203459650.00 ,6.80%,2.14 ,1 ,0,0,1,0,0,0
Brazil,2014,12,2,0,0,0,0,0,0,9858,12026.61939,203459650.00 ,6.80%,2.14 ,1 ,0,0,1,0,0,0
Brazil,2015,1,3,0,0,0,0,0,0,10248,8750.222996,205188205.00 ,8.60%,2.60 ,1 ,0,0,1,0,0,0
Brazil,2015,2,4,0,0,0,0,0,0,6372,8750.222996,205188205.00 ,8.60%,2.60 ,1 ,0,0,1,0,0,0
Brazil,2015,3,5,0,0,0,0,0,0,4686,8750.222996,205188205.00 ,8.60%,2.60 ,1 ,0,0,1,0,0,0
Brazil,2015,4,6,0,0,0,0,0,0,6222,8750.222996,205188205.00 ,8.60%,2.60 ,1 ,0,0,1,0,0,0
Brazil,2015,5,7,0,0,0,0,0,0,10081,8750.222996,205188205.00 ,8.60%,2.60 ,1 ,0,0,1,0,0,0
Brazil,2015,6,8,0,0,0,0,0,0,12414,8750.222996,205188205.00 ,8.60%,2.60 ,1 ,0,0,1,0,0,0
Brazil,2015,7,9,0,0,0,0,0,0,17004,8750.222996,205188205.00 ,8.60%,2.60 ,1 ,0,0,1,0,0,0
Brazil,2015,8,10,0,0,0,0,0,0,14359,8750.222996,205188205.00 ,8.60%,2.60 ,1 ,0,0,1,0,0,0
Brazil,2015,9,11,0,0,0,0,0,0,11109,8750.222996,205188205.00 ,8.60%,2.60 ,1 ,0,0,1,0,0,0
Brazil,2015,10,12,0,0,0,0,0,0,6906,8750.222996,205188205.00 ,8.60%,2.60 ,1 ,0,0,1,0,0,0
Brazil,2015,11,13,0,0,0,0,0,0,4540,8750.222996,205188205.00 ,8.60%,2.60 ,1 ,0,0,1,0,0,0
Brazil,2015,12,14,0,0,0,0,0,0,9301,8750.222996,205188205.00 ,8.60%,2.60 ,1 ,0,0,1,0,0,0
Brazil,2016,1,15,0,0,0,0,0,0,8323,8639.365743,206859578.00 ,11.70%,2.62 ,1 ,0,0,1,0,0,0
Brazil,2016,2,16,0,0,0,0,0,0,6196,8639.365743,206859578.00 ,11.70%,2.62 ,1 ,0,0,1,0,0,0
Brazil,2016,3,17,0,0,0,0,0,0,5341,8639.365743,206859578.00 ,11.70%,2.62 ,1 ,0,0,1,0,0,0
Brazil,2016,4,18,0,0,0,0,0,0,7689,8639.365743,206859578.00 ,11.70%,2.62 ,1 ,0,0,1,0,0,0
Brazil,2016,5,19,0,0,0,0,0,0,11008,8639.365743,206859578.00 ,11.70%,2.62 ,1 ,0,0,1,0,0,0
Brazil,2016,6,20,0,0,0,0,0,0,13263,8639.365743,206859578.00 ,11.70%,2.62 ,1 ,0,0,1,0,0,0
Brazil,2016,7,21,0,0,0,0,0,0,14471,8639.365743,206859578.00 ,11.70%,2.62 ,1 ,0,0,1,0,0,0
Brazil,2016,8,22,0,0,0,0,0,0,11679,8639.365743,206859578.00 ,11.70%,2.62 ,1 ,0,0,1,0,0,0
Brazil,2016,9,23,0,0,0,0,0,0,12097,8639.365743,206859578.00 ,11.70%,2.62 ,1 ,0,0,1,0,0,0
Brazil,2016,10,24,0,0,0,0,0,0,8437,8639.365743,206859578.00 ,11.70%,2.62 ,1 ,0,0,1,0,0,0
Brazil,2016,11,25,0,1,0,0,0,0,5036,8639.365743,206859578.00 ,11.70%,2.62 ,1 ,0,0,1,0,0,0
Brazil,2016,12,26,0,1,0,0,0,0,11464,8639.365743,206859578.00 ,11.70%,2.62 ,1 ,0,0,1,0,0,0
Brazil,2017,1,27,0,1,0,0,0,0,9471,9821.407686,208504960.00 ,12.90%,2.45 ,1 ,0,0,1,0,0,0
Brazil,2017,2,28,0,1,0,1,0,0,6324,9821.407686,208504960.00 ,12.90%,2.45 ,1 ,0,0,1,0,0,0
Brazil,2017,3,29,0,1,0,1,0,0,7046,9821.407686,208504960.00 ,12.90%,2.45 ,1 ,0,0,1,0,0,0
Brazil,2017,4,30,0,1,0,1,0,0,7722,9821.407686,208504960.00 ,12.90%,2.45 ,1 ,0,0,1,0,0,0
Brazil,2017,5,31,0,1,0,1,0,0,14007,9821.407686,208504960.00 ,12.90%,2.45 ,1 ,0,0,1,0,0,0
Brazil,2017,6,32,0,1,0,1,0,1,16991,9821.407686,208504960.00 ,12.90%,2.45 ,1 ,0,0,1,0,0,0
Brazil,2017,7,33,0,1,0,1,0,1,20054,9821.407686,208504960.00 ,12.90%,2.45 ,1 ,0,0,1,0,0,0
Brazil,2017,8,34,0,1,0,1,0,1,13779,9821.407686,208504960.00 ,12.90%,2.45 ,1 ,0,0,1,0,0,0
Brazil,2017,9,35,0,1,0,1,0,1,15844,9821.407686,208504960.00 ,12.90%,2.45 ,1 ,0,0,1,0,0,0
Colombia,2014,11,1,0,0,0,0,0,0,1156,7974.406373,616000.00 ,8.60%,1819.09 ,1 ,0,0,1,0,0,0
Colombia,2014,12,2,0,0,0,0,0,0,1990,7974.406373,616000.00 ,8.60%,1819.09 ,1 ,0,0,1,0,0,0
Colombia,2015,1,3,0,0,0,0,0,0,1136,6085.209979,633000.00 ,8.30%,2142.09 ,1 ,0,0,1,0,0,0
Colombia,2015,2,4,0,0,0,0,0,0,771,6085.209979,633000.00 ,8.30%,2142.09 ,1 ,0,0,1,0,0,0
Colombia,2015,3,5,0,0,0,0,0,0,1284,6085.209979,633000.00 ,8.30%,2142.09 ,1 ,0,0,1,0,0,0
Colombia,2015,4,6,0,0,0,0,0,0,1151,6085.209979,633000.00 ,8.30%,2142.09 ,1 ,0,0,1,0,0,0
Colombia,2015,5,7,0,0,0,0,0,0,2196,6085.209979,633000.00 ,8.30%,2142.09 ,1 ,0,0,1,0,0,0
Colombia,2015,6,8,0,0,0,0,0,0,5217,6085.209979,633000.00 ,8.30%,2142.09 ,1 ,0,0,1,0,0,0
Colombia,2015,7,9,0,0,0,0,0,0,3484,6085.209979,633000.00 ,8.30%,2142.09 ,1 ,0,0,1,0,0,0
Colombia,2015,8,10,0,0,0,0,0,0,3102,6085.209979,633000.00 ,8.30%,2142.09 ,1 ,0,0,1,0,0,0
Colombia,2015,9,11,0,0,0,0,0,0,2429,6085.209979,633000.00 ,8.30%,2142.09 ,1 ,0,0,1,0,0,0
Colombia,2015,10,12,0,0,0,0,0,0,1564,6085.209979,633000.00 ,8.30%,2142.09 ,1 ,0,0,1,0,0,0
Colombia,2015,11,13,0,0,0,0,0,0,817,6085.209979,633000.00 ,8.30%,2142.09 ,1 ,0,0,1,0,0,0
Colombia,2015,12,14,0,0,0,0,0,0,1873,6085.209979,633000.00 ,8.30%,2142.09 ,1 ,0,0,1,0,0,0
Colombia,2016,1,15,0,0,0,0,0,0,1289,5813.694519,650000.00 ,8.70%,2296.33 ,1 ,0,0,1,0,0,0
Colombia,2016,2,16,0,0,0,0,0,0,752,5813.694519,650000.00 ,8.70%,2296.33 ,1 ,0,0,1,0,0,0
Colombia,2016,3,17,0,0,0,0,0,0,1381,5813.694519,650000.00 ,8.70%,2296.33 ,1 ,0,0,1,0,0,0
Colombia,2016,4,18,0,0,0,0,0,0,1593,5813.694519,650000.00 ,8.70%,2296.33 ,1 ,0,0,1,0,0,0
Colombia,2016,5,19,0,0,0,0,0,0,2201,5813.694519,650000.00 ,8.70%,2296.33 ,1 ,0,0,1,0,0,0
Colombia,2016,6,20,0,0,0,0,0,0,5743,5813.694519,650000.00 ,8.70%,2296.33 ,1 ,0,0,1,0,0,0
Colombia,2016,7,21,0,0,0,0,0,0,4503,5813.694519,650000.00 ,8.70%,2296.33 ,1 ,0,0,1,0,0,0
Colombia,2016,8,22,0,0,0,0,0,0,3224,5813.694519,650000.00 ,8.70%,2296.33 ,1 ,0,0,1,0,0,0
Colombia,2016,9,23,0,0,0,0,0,0,2610,5813.694519,650000.00 ,8.70%,2296.33 ,1 ,0,0,1,0,0,0
Colombia,2016,10,24,0,0,0,0,0,0,2110,5813.694519,650000.00 ,8.70%,2296.33 ,1 ,0,0,1,0,0,0
Colombia,2016,11,25,0,1,0,0,0,0,1036,5813.694519,650000.00 ,8.70%,2296.33 ,1 ,0,0,1,0,0,0
Colombia,2016,12,26,0,1,0,0,0,0,2668,5813.694519,650000.00 ,8.70%,2296.33 ,1 ,0,0,1,0,0,0
Colombia,2017,1,27,0,1,0,0,0,0,1502,6408.920012,668000.00 ,8.90%,2270.25 ,1 ,0,0,1,0,0,0
Colombia,2017,2,28,0,1,0,1,0,0,1117,6408.920012,668000.00 ,8.90%,2270.25 ,1 ,0,0,1,0,0,0
Colombia,2017,3,29,0,1,0,1,0,0,1122,6408.920012,668000.00 ,8.90%,2270.25 ,1 ,0,0,1,0,0,0
Colombia,2017,4,30,0,1,0,1,0,0,1835,6408.920012,668000.00 ,8.90%,2270.25 ,1 ,0,0,1,0,0,0
Colombia,2017,5,31,0,1,0,1,0,0,3289,6408.920012,668000.00 ,8.90%,2270.25 ,1 ,0,0,1,0,0,0
Colombia,2017,6,32,0,1,0,1,0,1,6716,6408.920012,668000.00 ,8.90%,2270.25 ,1 ,0,0,1,0,0,0
Colombia,2017,7,33,0,1,0,1,0,1,5531,6408.920012,668000.00 ,8.90%,2270.25 ,1 ,0,0,1,0,0,0
Colombia,2017,8,34,0,1,0,1,0,1,3708,6408.920012,668000.00 ,8.90%,2270.25 ,1 ,0,0,1,0,0,0
Colombia,2017,9,35,0,1,0,1,0,1,3094,6408.920012,668000.00 ,8.90%,2270.25 ,1 ,0,0,1,0,0,0
